Entry	Entrez ID	Entry name	Reactome
P18074	2068	ERCC2_HUMAN	R-HSA-112382;R-HSA-113418;R-HSA-167152;R-HSA-167158;R-HSA-167160;R-HSA-167161;R-HSA-167162;R-HSA-167172;R-HSA-167200;R-HSA-167246;R-HSA-2564830;R-HSA-427413;R-HSA-5696395;R-HSA-5696400;R-HSA-674695;R-HSA-6781823;R-HSA-6781827;R-HSA-6782135;R-HSA-6782210;R-HSA-6796648;R-HSA-72086;R-HSA-73762;R-HSA-73772;R-HSA-73776;R-HSA-73779;R-HSA-73863;R-HSA-75953;R-HSA-75955;R-HSA-76042;R-HSA-77075;
O14944	2069	EREG_HUMAN	R-HSA-1227986;R-HSA-1236394;R-HSA-1250196;R-HSA-1250342;R-HSA-1250347;R-HSA-1251985;R-HSA-1257604;R-HSA-177929;R-HSA-179812;R-HSA-180292;R-HSA-180336;R-HSA-182971;R-HSA-1963640;R-HSA-1963642;R-HSA-212718;R-HSA-2219530;R-HSA-5638303;R-HSA-5673001;R-HSA-6785631;R-HSA-6811558;R-HSA-8847993;R-HSA-8856825;R-HSA-8856828;R-HSA-8863795;R-HSA-9009391;R-HSA-9634638;R-HSA-9664565;
O95677	2070	EYA4_HUMAN	R-HSA-5693565;
P19447	2071	ERCC3_HUMAN	R-HSA-112382;R-HSA-113418;R-HSA-167152;R-HSA-167158;R-HSA-167160;R-HSA-167161;R-HSA-167162;R-HSA-167172;R-HSA-167200;R-HSA-167246;R-HSA-427413;R-HSA-5696395;R-HSA-5696400;R-HSA-674695;R-HSA-6781823;R-HSA-6781827;R-HSA-6782135;R-HSA-6782210;R-HSA-6796648;R-HSA-72086;R-HSA-73762;R-HSA-73772;R-HSA-73776;R-HSA-73779;R-HSA-73863;R-HSA-75953;R-HSA-75955;R-HSA-76042;R-HSA-77075;
Q92889	2072	XPF_HUMAN	R-HSA-5685938;R-HSA-5696395;R-HSA-5696400;R-HSA-6782135;R-HSA-6783310;
P28715	2073	ERCC5_HUMAN	R-HSA-5696395;R-HSA-5696400;R-HSA-6782135;
P0DP91	2074	ERPG3_HUMAN	
Q03468	2074	ERCC6_HUMAN	R-HSA-427389;R-HSA-5250924;R-HSA-6781823;R-HSA-6781827;R-HSA-6782135;R-HSA-6782210;R-HSA-73762;
P50548	2077	ERF_HUMAN	R-HSA-2559585;
P11308	2078	ERG_HUMAN	
P84090	2079	ERH_HUMAN	
O75460	2081	ERN1_HUMAN	R-HSA-381070;
Q14264	2086	ENR1_HUMAN	
P22087	2091	FBRL_HUMAN	R-HSA-6790901;R-HSA-6791226;
P10768	2098	ESTD_HUMAN	R-HSA-156590;
P03372	2099	ESR1_HUMAN	R-HSA-1251985;R-HSA-1257604;R-HSA-2219530;R-HSA-383280;R-HSA-4090294;R-HSA-5689896;R-HSA-6811558;R-HSA-8866910;R-HSA-8931987;R-HSA-8939211;R-HSA-8939256;R-HSA-8939902;R-HSA-9009391;R-HSA-9018519;
Q92731	2100	ESR2_HUMAN	R-HSA-1257604;R-HSA-2219530;R-HSA-383280;R-HSA-6811558;R-HSA-8939211;R-HSA-9009391;
P11474	2101	ERR1_HUMAN	R-HSA-1989781;R-HSA-2151201;R-HSA-383280;R-HSA-8939902;
O95718	2103	ERR2_HUMAN	R-HSA-383280;
P62508	2104	ERR3_HUMAN	R-HSA-383280;
P62495	2107	ERF1_HUMAN	R-HSA-72764;R-HSA-9010553;R-HSA-975956;R-HSA-975957;
P13804	2108	ETFA_HUMAN	R-HSA-611105;
P38117	2109	ETFB_HUMAN	R-HSA-611105;R-HSA-8876725;
Q16134	2110	ETFD_HUMAN	R-HSA-611105;
P14921	2113	ETS1_HUMAN	R-HSA-2559585;
P15036	2114	ETS2_HUMAN	R-HSA-2559585;
P50549	2115	ETV1_HUMAN	
O00321	2116	ETV2_HUMAN	
P41162	2117	ETV3_HUMAN	
P43268	2118	ETV4_HUMAN	R-HSA-5687128;
P41161	2119	ETV5_HUMAN	
P41212	2120	ETV6_HUMAN	
P57679	2121	EVC_HUMAN	R-HSA-5632684;R-HSA-5635838;
Q03112	2122	MECOM_HUMAN	R-HSA-3214841;R-HSA-8943724;
P22794	2123	EVI2A_HUMAN	
Q92817	2125	EVPL_HUMAN	R-HSA-6809371;
P49640	2128	EVX1_HUMAN	
Q01844	2130	EWS_HUMAN	
Q16394	2131	EXT1_HUMAN	R-HSA-2022928;R-HSA-3656237;R-HSA-3656253;
Q93063	2132	EXT2_HUMAN	R-HSA-2022928;R-HSA-3656237;R-HSA-3656253;
Q92935	2134	EXTL1_HUMAN	R-HSA-381038;
Q9UBQ6	2135	EXTL2_HUMAN	R-HSA-381038;
O43909	2137	EXTL3_HUMAN	R-HSA-381038;
Q99502	2138	EYA1_HUMAN	R-HSA-5693565;
O00167	2139	EYA2_HUMAN	R-HSA-5693565;
Q99504	2140	EYA3_HUMAN	R-HSA-5693565;
Q92800	2145	EZH1_HUMAN	
Q15910	2146	EZH2_HUMAN	R-HSA-212300;R-HSA-2559580;R-HSA-3214841;R-HSA-5617472;R-HSA-8943724;R-HSA-8953750;R-HSA-9609690;
P00734	2147	THRB_HUMAN	R-HSA-140837;R-HSA-140875;R-HSA-159740;R-HSA-159763;R-HSA-159782;R-HSA-202733;R-HSA-375276;R-HSA-381426;R-HSA-416476;R-HSA-456926;R-HSA-76009;R-HSA-977606;
P25116	2149	PAR1_HUMAN	R-HSA-140875;R-HSA-375276;R-HSA-416476;R-HSA-456926;
P55085	2150	PAR2_HUMAN	R-HSA-375276;R-HSA-416476;
O00254	2151	PAR3_HUMAN	R-HSA-375276;R-HSA-416476;R-HSA-456926;
P13726	2152	TF_HUMAN	R-HSA-140834;
P12259	2153	FA5_HUMAN	R-HSA-114608;R-HSA-140875;R-HSA-204005;R-HSA-381426;R-HSA-5694530;R-HSA-8957275;
P08709	2155	FA7_HUMAN	R-HSA-1368108;R-HSA-140834;R-HSA-159740;R-HSA-159763;R-HSA-159782;
P00451	2157	FA8_HUMAN	R-HSA-114608;R-HSA-140837;R-HSA-140875;R-HSA-204005;R-HSA-5694530;
P00740	2158	FA9_HUMAN	R-HSA-140834;R-HSA-140837;R-HSA-159740;R-HSA-159763;R-HSA-159782;
P00742	2159	FA10_HUMAN	R-HSA-140834;R-HSA-140837;R-HSA-140875;R-HSA-159740;R-HSA-159763;R-HSA-159782;
P03951	2160	FA11_HUMAN	R-HSA-140837;
P00748	2161	FA12_HUMAN	R-HSA-140837;
P00488	2162	F13A_HUMAN	R-HSA-114608;R-HSA-140875;R-HSA-6785807;
P05160	2165	F13B_HUMAN	R-HSA-140875;
O00519	2166	FAAH1_HUMAN	R-HSA-2142753;
P15090	2167	FABP4_HUMAN	R-HSA-163560;R-HSA-381340;
P07148	2168	FABPL_HUMAN	R-HSA-163560;R-HSA-189483;R-HSA-1989781;R-HSA-400206;
P12104	2169	FABPI_HUMAN	R-HSA-163560;
P05413	2170	FABPH_HUMAN	R-HSA-163560;
Q01469	2171	FABP5_HUMAN	R-HSA-163560;R-HSA-5362517;R-HSA-6798695;
O15360	2175	FANCA_HUMAN	R-HSA-6783310;
Q00597	2176	FANCC_HUMAN	R-HSA-6783310;R-HSA-6796648;
Q9BXW9	2177	FACD2_HUMAN	R-HSA-6783310;R-HSA-6796648;
Q9HB96	2178	FANCE_HUMAN	R-HSA-6783310;
P33121	2180	ACSL1_HUMAN	R-HSA-1989781;R-HSA-2046105;R-HSA-2046106;R-HSA-75876;
O95573	2181	ACSL3_HUMAN	R-HSA-434313;R-HSA-75876;
O60488	2182	ACSL4_HUMAN	R-HSA-434313;R-HSA-75876;
P16930	2184	FAAA_HUMAN	R-HSA-8963684;
Q14289	2185	FAK2_HUMAN	R-HSA-391160;R-HSA-4420097;R-HSA-9020558;
Q12830	2186	BPTF_HUMAN	
Q8NB91	2187	FANCB_HUMAN	R-HSA-6783310;
Q9NPI8	2188	FANCF_HUMAN	R-HSA-6783310;
O15287	2189	FANCG_HUMAN	R-HSA-6783310;
Q12884	2191	SEPR_HUMAN	
P23142	2192	FBLN1_HUMAN	R-HSA-2129379;
Q9Y285	2193	SYFA_HUMAN	R-HSA-379716;
P49327	2194	FAS_HUMAN	R-HSA-163765;R-HSA-199220;R-HSA-2426168;R-HSA-75105;R-HSA-9029558;
Q14517	2195	FAT1_HUMAN	
P35544	2197	UBIM_HUMAN	
P98095	2199	FBLN2_HUMAN	R-HSA-2129379;
P35555	2200	FBN1_HUMAN	R-HSA-1474228;R-HSA-1566948;R-HSA-2129379;R-HSA-216083;R-HSA-381426;R-HSA-8957275;
P35556	2201	FBN2_HUMAN	R-HSA-1474228;R-HSA-1566948;R-HSA-2129379;
Q12805	2202	FBLN3_HUMAN	R-HSA-2129379;
P09467	2203	F16P1_HUMAN	R-HSA-70263;
P24071	2204	FCAR_HUMAN	R-HSA-6798695;
P12319	2205	FCERA_HUMAN	R-HSA-2454202;R-HSA-2730905;R-HSA-2871796;R-HSA-2871809;R-HSA-2871837;
Q01362	2206	FCERB_HUMAN	R-HSA-2454202;R-HSA-2730905;R-HSA-2871796;R-HSA-2871809;R-HSA-2871837;
P30273	2207	FCERG_HUMAN	R-HSA-114604;R-HSA-202733;R-HSA-2454202;R-HSA-2730905;R-HSA-2871796;R-HSA-2871809;R-HSA-2871837;R-HSA-5621480;R-HSA-6798695;R-HSA-75892;
P06734	2208	FCER2_HUMAN	R-HSA-2197563;R-HSA-6783783;R-HSA-6785807;
P12314	2209	FCGR1_HUMAN	R-HSA-1236978;R-HSA-198933;R-HSA-2029481;R-HSA-2029482;R-HSA-2029485;R-HSA-877300;
P12318	2212	FCG2A_HUMAN	R-HSA-2029481;R-HSA-2029482;R-HSA-2029485;R-HSA-6798695;
P31994	2213	FCG2B_HUMAN	R-HSA-198933;
P08637	2214	FCG3A_HUMAN	R-HSA-198933;R-HSA-2029481;R-HSA-2029482;R-HSA-2029485;
O75015	2215	FCG3B_HUMAN	R-HSA-163125;R-HSA-6798695;
P55899	2217	FCGRN_HUMAN	
O00602	2219	FCN1_HUMAN	R-HSA-166662;R-HSA-166663;R-HSA-2855086;R-HSA-6798695;
Q15485	2220	FCN2_HUMAN	R-HSA-166662;R-HSA-166663;R-HSA-2855086;
P37268	2222	FDFT_HUMAN	R-HSA-191273;R-HSA-1989781;R-HSA-2426168;
P14324	2224	FPPS_HUMAN	R-HSA-191273;R-HSA-2426168;
P10109	2230	ADX_HUMAN	R-HSA-1362409;R-HSA-196108;R-HSA-211976;R-HSA-2395516;R-HSA-5579026;
P22570	2232	ADRO_HUMAN	R-HSA-196108;R-HSA-211976;R-HSA-2395516;R-HSA-5579026;
P22830	2235	HEMH_HUMAN	R-HSA-189451;
P39748	2237	FEN1_HUMAN	R-HSA-110362;R-HSA-162594;R-HSA-174437;R-HSA-5651801;R-HSA-5685939;R-HSA-69166;
O75487	2239	GPC4_HUMAN	R-HSA-1971475;R-HSA-2022928;R-HSA-2024096;R-HSA-3560783;R-HSA-3560801;R-HSA-3656237;R-HSA-3656253;R-HSA-4420332;R-HSA-975634;
P16591	2241	FER_HUMAN	R-HSA-1433557;
P07332	2242	FES_HUMAN	R-HSA-1433557;R-HSA-399954;R-HSA-399955;R-HSA-399956;
P02671	2243	FIBA_HUMAN	R-HSA-114608;R-HSA-140875;R-HSA-216083;R-HSA-354192;R-HSA-354194;R-HSA-372708;R-HSA-381426;R-HSA-5674135;R-HSA-5686938;R-HSA-6802946;R-HSA-6802948;R-HSA-6802952;R-HSA-6802955;R-HSA-8957275;R-HSA-9649948;R-HSA-977225;
P02675	2244	FIBB_HUMAN	R-HSA-114608;R-HSA-140875;R-HSA-216083;R-HSA-354192;R-HSA-354194;R-HSA-372708;R-HSA-5674135;R-HSA-5686938;R-HSA-6802946;R-HSA-6802948;R-HSA-6802952;R-HSA-6802955;R-HSA-9649948;
P98174	2245	FGD1_HUMAN	R-HSA-193648;R-HSA-194840;R-HSA-416482;
P05230	2246	FGF1_HUMAN	R-HSA-109704;R-HSA-1257604;R-HSA-1839122;R-HSA-1839130;R-HSA-190322;R-HSA-190370;R-HSA-190371;R-HSA-190372;R-HSA-190373;R-HSA-190375;R-HSA-190377;R-HSA-2033514;R-HSA-2033519;R-HSA-2219530;R-HSA-5654219;R-HSA-5654221;R-HSA-5654227;R-HSA-5654228;R-HSA-5654687;R-HSA-5654688;R-HSA-5654689;R-HSA-5654693;R-HSA-5654695;R-HSA-5654699;R-HSA-5654700;R-HSA-5654704;R-HSA-5654706;R-HSA-5654710;R-HSA-5654712;R-HSA-5654719;R-HSA-5654720;R-HSA-5654726;R-HSA-5654727;R-HSA-5654732;R-HSA-5654733;R-HSA-5655253;R-HSA-5655302;R-HSA-5673001;R-HSA-6811558;R-HSA-8851708;R-HSA-8853338;
P09038	2247	FGF2_HUMAN	R-HSA-109704;R-HSA-1257604;R-HSA-1839122;R-HSA-1839130;R-HSA-190322;R-HSA-190370;R-HSA-190372;R-HSA-190373;R-HSA-190375;R-HSA-190377;R-HSA-2033514;R-HSA-2033519;R-HSA-2219530;R-HSA-2892247;R-HSA-3000170;R-HSA-3000171;R-HSA-5654219;R-HSA-5654221;R-HSA-5654227;R-HSA-5654228;R-HSA-5654687;R-HSA-5654688;R-HSA-5654689;R-HSA-5654693;R-HSA-5654695;R-HSA-5654699;R-HSA-5654700;R-HSA-5654704;R-HSA-5654706;R-HSA-5654710;R-HSA-5654712;R-HSA-5654719;R-HSA-5654720;R-HSA-5654726;R-HSA-5654727;R-HSA-5654732;R-HSA-5654733;R-HSA-5655253;R-HSA-5655302;R-HSA-5658623;R-HSA-5673001;R-HSA-6785807;R-HSA-6811558;R-HSA-8851708;R-HSA-8853338;
P11487	2248	FGF3_HUMAN	R-HSA-109704;R-HSA-1257604;R-HSA-190370;R-HSA-190377;R-HSA-2033519;R-HSA-2219530;R-HSA-5654219;R-HSA-5654221;R-HSA-5654687;R-HSA-5654688;R-HSA-5654689;R-HSA-5654693;R-HSA-5654695;R-HSA-5654699;R-HSA-5654700;R-HSA-5654726;R-HSA-5654727;R-HSA-5655253;R-HSA-5658623;R-HSA-5673001;R-HSA-6811558;
P08620	2249	FGF4_HUMAN	R-HSA-109704;R-HSA-1257604;R-HSA-1839122;R-HSA-1839130;R-HSA-190322;R-HSA-190372;R-HSA-190373;R-HSA-190375;R-HSA-2033514;R-HSA-2033519;R-HSA-2219530;R-HSA-5654219;R-HSA-5654221;R-HSA-5654227;R-HSA-5654228;R-HSA-5654687;R-HSA-5654688;R-HSA-5654689;R-HSA-5654693;R-HSA-5654695;R-HSA-5654699;R-HSA-5654700;R-HSA-5654704;R-HSA-5654706;R-HSA-5654710;R-HSA-5654712;R-HSA-5654719;R-HSA-5654720;R-HSA-5654726;R-HSA-5654727;R-HSA-5654732;R-HSA-5654733;R-HSA-5655253;R-HSA-5655302;R-HSA-5658623;R-HSA-5673001;R-HSA-6811558;R-HSA-8853338;
P12034	2250	FGF5_HUMAN	R-HSA-109704;R-HSA-1257604;R-HSA-1839122;R-HSA-1839130;R-HSA-190372;R-HSA-190373;R-HSA-190375;R-HSA-2033514;R-HSA-2033519;R-HSA-2219530;R-HSA-5654219;R-HSA-5654221;R-HSA-5654227;R-HSA-5654687;R-HSA-5654688;R-HSA-5654689;R-HSA-5654693;R-HSA-5654695;R-HSA-5654699;R-HSA-5654700;R-HSA-5654704;R-HSA-5654706;R-HSA-5654710;R-HSA-5654726;R-HSA-5654727;R-HSA-5654732;R-HSA-5655253;R-HSA-5655302;R-HSA-5658623;R-HSA-5673001;R-HSA-6811558;R-HSA-8853338;
P10767	2251	FGF6_HUMAN	R-HSA-109704;R-HSA-1257604;R-HSA-1839122;R-HSA-190322;R-HSA-190373;R-HSA-190375;R-HSA-2033519;R-HSA-2219530;R-HSA-5654219;R-HSA-5654221;R-HSA-5654228;R-HSA-5654687;R-HSA-5654688;R-HSA-5654689;R-HSA-5654693;R-HSA-5654695;R-HSA-5654699;R-HSA-5654700;R-HSA-5654712;R-HSA-5654719;R-HSA-5654720;R-HSA-5654726;R-HSA-5654727;R-HSA-5654733;R-HSA-5655253;R-HSA-5655302;R-HSA-5673001;R-HSA-6811558;
P21781	2252	FGF7_HUMAN	R-HSA-109704;R-HSA-1257604;R-HSA-190377;R-HSA-2033519;R-HSA-2219530;R-HSA-5654221;R-HSA-5654695;R-HSA-5654699;R-HSA-5654700;R-HSA-5654727;R-HSA-5655253;R-HSA-5673001;R-HSA-6811558;
P55075	2253	FGF8_HUMAN	R-HSA-109704;R-HSA-1257604;R-HSA-1839122;R-HSA-1839130;R-HSA-190322;R-HSA-190371;R-HSA-190372;R-HSA-190373;R-HSA-190375;R-HSA-2033514;R-HSA-2033519;R-HSA-2219530;R-HSA-5654219;R-HSA-5654221;R-HSA-5654227;R-HSA-5654228;R-HSA-5654687;R-HSA-5654688;R-HSA-5654689;R-HSA-5654693;R-HSA-5654695;R-HSA-5654699;R-HSA-5654700;R-HSA-5654704;R-HSA-5654706;R-HSA-5654710;R-HSA-5654712;R-HSA-5654719;R-HSA-5654720;R-HSA-5654726;R-HSA-5654727;R-HSA-5654732;R-HSA-5654733;R-HSA-5655253;R-HSA-5655302;R-HSA-5658623;R-HSA-5673001;R-HSA-6811558;R-HSA-8853338;
P31371	2254	FGF9_HUMAN	R-HSA-109704;R-HSA-1257604;R-HSA-1839122;R-HSA-1839130;R-HSA-190322;R-HSA-190371;R-HSA-190372;R-HSA-190373;R-HSA-190375;R-HSA-2033514;R-HSA-2033519;R-HSA-2219530;R-HSA-5654219;R-HSA-5654221;R-HSA-5654227;R-HSA-5654228;R-HSA-5654687;R-HSA-5654688;R-HSA-5654689;R-HSA-5654693;R-HSA-5654695;R-HSA-5654699;R-HSA-5654700;R-HSA-5654704;R-HSA-5654706;R-HSA-5654710;R-HSA-5654712;R-HSA-5654719;R-HSA-5654720;R-HSA-5654726;R-HSA-5654727;R-HSA-5654732;R-HSA-5654733;R-HSA-5655253;R-HSA-5655302;R-HSA-5673001;R-HSA-6811558;R-HSA-8853338;
O15520	2255	FGF10_HUMAN	R-HSA-109704;R-HSA-1257604;R-HSA-190370;R-HSA-190377;R-HSA-2033519;R-HSA-210747;R-HSA-2219530;R-HSA-5654219;R-HSA-5654221;R-HSA-5654687;R-HSA-5654688;R-HSA-5654689;R-HSA-5654693;R-HSA-5654695;R-HSA-5654699;R-HSA-5654700;R-HSA-5654726;R-HSA-5654727;R-HSA-5655253;R-HSA-5658623;R-HSA-5673001;R-HSA-6811558;
P61328	2257	FGF12_HUMAN	R-HSA-5576892;
Q92913	2258	FGF13_HUMAN	R-HSA-5576892;
Q92915	2259	FGF14_HUMAN	R-HSA-5576892;
P11362	2260	FGFR1_HUMAN	R-HSA-109704;R-HSA-1257604;R-HSA-1839120;R-HSA-1839122;R-HSA-190370;R-HSA-190373;R-HSA-190374;R-HSA-2219530;R-HSA-375165;R-HSA-445144;R-HSA-5654219;R-HSA-5654687;R-HSA-5654688;R-HSA-5654689;R-HSA-5654693;R-HSA-5654726;R-HSA-5655302;R-HSA-5673001;R-HSA-6811558;R-HSA-8853336;
P22607	2261	FGFR3_HUMAN	R-HSA-109704;R-HSA-1257604;R-HSA-1839130;R-HSA-190371;R-HSA-190372;R-HSA-2033514;R-HSA-2033515;R-HSA-2219530;R-HSA-5654227;R-HSA-5654704;R-HSA-5654706;R-HSA-5654710;R-HSA-5654732;R-HSA-5673001;R-HSA-6811558;R-HSA-8853334;R-HSA-8853338;
P78333	2262	GPC5_HUMAN	R-HSA-1971475;R-HSA-2022928;R-HSA-2024096;R-HSA-3560783;R-HSA-3560801;R-HSA-3656237;R-HSA-3656253;R-HSA-4420332;R-HSA-5362798;R-HSA-975634;
P21802	2263	FGFR2_HUMAN	R-HSA-109704;R-HSA-1257604;R-HSA-190375;R-HSA-190377;R-HSA-2023837;R-HSA-2033519;R-HSA-2219530;R-HSA-5654221;R-HSA-5654695;R-HSA-5654699;R-HSA-5654700;R-HSA-5654727;R-HSA-5655253;R-HSA-5673001;R-HSA-6811558;R-HSA-8851708;R-HSA-8853333;
P22455	2264	FGFR4_HUMAN	R-HSA-109704;R-HSA-1257604;R-HSA-1307965;R-HSA-1839128;R-HSA-190322;R-HSA-2219530;R-HSA-5654228;R-HSA-5654712;R-HSA-5654719;R-HSA-5654720;R-HSA-5654733;R-HSA-5655291;R-HSA-5673001;R-HSA-6811558;
P02679	2266	FIBG_HUMAN	R-HSA-114608;R-HSA-140875;R-HSA-216083;R-HSA-354192;R-HSA-354194;R-HSA-372708;R-HSA-381426;R-HSA-5674135;R-HSA-5686938;R-HSA-6802946;R-HSA-6802948;R-HSA-6802952;R-HSA-6802955;R-HSA-8957275;R-HSA-9649948;
Q08830	2267	FGL1_HUMAN	
P09769	2268	FGR_HUMAN	R-HSA-2029481;R-HSA-432142;R-HSA-6798695;
P07954	2271	FUMH_HUMAN	R-HSA-71403;
P49789	2272	FHIT_HUMAN	
Q13642	2273	FHL1_HUMAN	
Q14192	2274	FHL2_HUMAN	R-HSA-1989781;
Q13643	2275	FHL3_HUMAN	
O43915	2277	VEGFD_HUMAN	R-HSA-114608;R-HSA-194313;R-HSA-195399;
P62942	2280	FKB1A_HUMAN	R-HSA-2025928;R-HSA-2173789;R-HSA-2173791;R-HSA-3656535;
P68106	2281	FKB1B_HUMAN	R-HSA-2672351;R-HSA-5578775;
P26885	2286	FKBP2_HUMAN	
Q00688	2287	FKBP3_HUMAN	
Q02790	2288	FKBP4_HUMAN	R-HSA-3371497;R-HSA-3371568;R-HSA-8939211;R-HSA-9018519;
Q13451	2289	FKBP5_HUMAN	R-HSA-3371497;R-HSA-8939211;R-HSA-9022699;
P55316	2290	FOXG1_HUMAN	R-HSA-9022692;R-HSA-9617828;
Q12946	2294	FOXF1_HUMAN	
Q12947	2295	FOXF2_HUMAN	
Q12948	2296	FOXC1_HUMAN	
Q12950	2298	FOXD4_HUMAN	
Q12951	2299	FOXI1_HUMAN	
Q12952	2300	FOXL1_HUMAN	
Q92949	2302	FOXJ1_HUMAN	
Q99958	2303	FOXC2_HUMAN	
O00358	2304	FOXE1_HUMAN	
Q08050	2305	FOXM1_HUMAN	R-HSA-156711;R-HSA-69273;
O43638	2307	FOXS1_HUMAN	
Q12778	2308	FOXO1_HUMAN	R-HSA-198693;R-HSA-210745;R-HSA-211163;R-HSA-5674400;R-HSA-5687128;R-HSA-6785807;R-HSA-9614399;R-HSA-9614657;R-HSA-9615017;R-HSA-9617629;R-HSA-9617828;
O43524	2309	FOXO3_HUMAN	R-HSA-1181150;R-HSA-198693;R-HSA-5674400;R-HSA-5687128;R-HSA-6785807;R-HSA-8862803;R-HSA-8952158;R-HSA-9614399;R-HSA-9614657;R-HSA-9615017;R-HSA-9617629;R-HSA-9617828;R-HSA-9634638;
P20930	2312	FILA_HUMAN	R-HSA-6809371;
Q01543	2313	FLI1_HUMAN	R-HSA-9616222;
Q13045	2314	FLII_HUMAN	
Q16655	2315	MAR1_HUMAN	
P21333	2316	FLNA_HUMAN	R-HSA-114608;R-HSA-430116;R-HSA-446353;R-HSA-5627123;R-HSA-8983711;
O75369	2317	FLNB_HUMAN	R-HSA-1169408;
Q14315	2318	FLNC_HUMAN	R-HSA-446353;
Q14254	2319	FLOT2_HUMAN	R-HSA-8849932;
P17948	2321	VGFR1_HUMAN	R-HSA-194306;R-HSA-195399;
P36888	2322	FLT3_HUMAN	R-HSA-109704;R-HSA-5673001;R-HSA-9607240;R-HSA-9645135;
P49771	2323	FLT3L_HUMAN	R-HSA-109704;R-HSA-5673001;R-HSA-9607240;R-HSA-9645135;
P35916	2324	VGFR3_HUMAN	R-HSA-195399;R-HSA-9013695;
Q06828	2331	FMOD_HUMAN	R-HSA-2022854;R-HSA-2022857;R-HSA-3000178;R-HSA-3656225;R-HSA-3656243;R-HSA-3656244;
Q06787	2332	FMR1_HUMAN	
P51816	2334	AFF2_HUMAN	
P02751	2335	FINC_HUMAN	R-HSA-114608;R-HSA-1474228;R-HSA-1474244;R-HSA-1566977;R-HSA-202733;R-HSA-2129379;R-HSA-216083;R-HSA-3000170;R-HSA-3000171;R-HSA-3000178;R-HSA-354192;R-HSA-354194;R-HSA-372708;R-HSA-381426;R-HSA-5674135;R-HSA-6785807;R-HSA-6802946;R-HSA-6802948;R-HSA-6802952;R-HSA-6802955;R-HSA-8874081;R-HSA-8957275;R-HSA-9649948;
P49354	2339	FNTA_HUMAN	R-HSA-111465;R-HSA-2514859;
Q04609	2346	FOLH1_HUMAN	R-HSA-8963693;
P15328	2348	FOLR1_HUMAN	R-HSA-204005;R-HSA-5694530;R-HSA-6807878;
P41439	2352	FOLR3_HUMAN	R-HSA-6798695;
P01100	2353	FOS_HUMAN	R-HSA-2559580;R-HSA-2559582;R-HSA-2871796;R-HSA-450341;R-HSA-6785807;R-HSA-6796648;R-HSA-9018519;R-HSA-9634638;
P53539	2354	FOSB_HUMAN	R-HSA-9018519;
P15408	2355	FOSL2_HUMAN	
Q05932	2356	FOLC_HUMAN	R-HSA-196757;
P21462	2357	FPR1_HUMAN	R-HSA-418594;R-HSA-444473;R-HSA-6783783;R-HSA-6798695;
P25090	2358	FPR2_HUMAN	R-HSA-416476;R-HSA-418594;R-HSA-444473;R-HSA-6798695;
Q16595	2395	FRDA_HUMAN	R-HSA-1268020;R-HSA-1362409;
P42685	2444	FRK_HUMAN	R-HSA-6798695;R-HSA-8948751;
P42345	2475	MTOR_HUMAN	R-HSA-1257604;R-HSA-1632852;R-HSA-165159;R-HSA-166208;R-HSA-3371571;R-HSA-380972;R-HSA-389357;R-HSA-5218920;R-HSA-5628897;R-HSA-5674400;R-HSA-6804757;R-HSA-8943724;R-HSA-9639288;
Q14331	2483	FRG1_HUMAN	
Q92765	2487	SFRP3_HUMAN	
P01225	2488	FSHB_HUMAN	R-HSA-209822;R-HSA-375281;R-HSA-418555;
Q92674	2491	CENPI_HUMAN	R-HSA-141444;R-HSA-2467813;R-HSA-2500257;R-HSA-5663220;R-HSA-606279;R-HSA-68877;R-HSA-9648025;
P23945	2492	FSHR_HUMAN	R-HSA-375281;R-HSA-418555;
O00482	2494	NR5A2_HUMAN	R-HSA-210747;R-HSA-383280;R-HSA-4090294;R-HSA-9018519;
P02794	2495	FRIH_HUMAN	R-HSA-3000480;R-HSA-432722;R-HSA-6798695;R-HSA-917937;
P02792	2512	FRIL_HUMAN	R-HSA-3000480;R-HSA-432722;R-HSA-6798695;R-HSA-917937;
Q99965	2515	ADAM2_HUMAN	R-HSA-2534343;
Q13285	2516	STF1_HUMAN	R-HSA-383280;R-HSA-4090294;R-HSA-452723;
P04066	2517	FUCO_HUMAN	R-HSA-6798695;R-HSA-975578;
Q9BTY2	2519	FUCO2_HUMAN	R-HSA-381426;R-HSA-6798695;R-HSA-8957275;
P01350	2520	GAST_HUMAN	R-HSA-416476;R-HSA-881907;
P35637	2521	FUS_HUMAN	R-HSA-72163;
P19526	2523	FUT1_HUMAN	R-HSA-9033807;
Q10981	2524	FUT2_HUMAN	R-HSA-9033807;R-HSA-9037629;
P22083	2526	FUT4_HUMAN	R-HSA-9037629;
Q11130	2529	FUT7_HUMAN	R-HSA-9037629;
Q9BYC5	2530	FUT8_HUMAN	R-HSA-975578;
Q06136	2531	KDSR_HUMAN	R-HSA-1660661;
Q16570	2532	ACKR1_HUMAN	R-HSA-375276;
O15117	2533	FYB1_HUMAN	R-HSA-202433;R-HSA-391160;
